id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,json_adherent_int,task_success,task_success_int,hallucinated,hallucinated_int,hallucinated_aisles,extraction_source,llm_extraction_empty,retrieval_no_results,used_inventory_context_fallback,semantic_top_k,semantic_min_score,raw_target_aisles,grounded_target_aisles,grounding_drop_count,hallucination_source,latency_s
31,llm_only,associative,What's good for a movie night at home?,popcorn; chips; soda,,none,[],"For a movie night at home, I'd recommend grabbing some snacks like popcorn, chocolate cookies, and maybe a bag of chips.",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.414
32,presearch,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; milk; bread; bacon; sausage; cereal; fruit,move,"[1, 2, 8]","I recommend grabbing Large Eggs ($3.80), Milk (1L) or Milk (2L) ($4.50), and either White Bread ($2.00) or Wheat Bread (",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 2, 8]","[1, 2, 8]",0,,2.102
32,semantic,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; milk; bread; cheese; butter,move,[1],"For easy breakfast basics, I recommend milk (1L or 2L), unsalted butter, and cheddar or cream cheese—all available in Ai",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[1],[1],0,,3.462
32,llm_only,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,,move,"[1, 2, 8]","For an easy breakfast, I'd suggest grabbing some milk, eggs, and bread. They're all in Aisle 1 (dairy), Aisle 2 (bakery)",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2, 8]","[1, 2, 8]",0,,1.282
33,presearch,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,carrot; broccoli; spinach; tomato; onion; garlic; cucumber; bell pepper; zucchini; lettuce,move,"[3, 7]","We carry a variety of fresh vegetables like carrots, broccoli, spinach, tomatoes, onions, bell peppers, and lettuce. You",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[3, 7]","[3, 7]",0,,1.913
33,semantic,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,carrots; broccoli; spinach; zucchini; bell peppers; tomatoes; cucumbers; onions; garlic; lettuce,move,[3],"We have Broccoli, Baby Spinach, Carrot, Lettuce, and Tomato in Aisle 3. You can grab a few of those to boost your veggie",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[3],[3],0,,4.563
33,llm_only,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,,none,[],"That's great! I can help you find some vegetable options. We have a variety of fresh produce in Aisle 3, including carro",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.122
34,presearch,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,sandwich bread; ham; cheese; apple; carrot sticks,move,"[1, 2, 3, 4]","I can suggest some lunchbox items for kids: Hamburger Buns from Aisle 2, Cheddar Cheese and Cream Cheese from Aisle 1, A",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 2, 3, 4]","[1, 2, 3, 4]",0,,2.223
34,semantic,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,sandwich bread; ham; cheese; apples; carrots,move,"[1, 3]","For kids' lunchboxes, we have Cheddar Cheese and Cream Cheese in Aisle 1, and Apple and Carrot in Aisle 3. These are gre",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 3]","[1, 3]",0,,3.691
34,llm_only,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,,none,[],"For a kid's lunchbox, I'd recommend some healthy snacks like Apple ($1.00), Banana ($0.60), and Yogurt ($3.50) from the ",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.461
35,presearch,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,trail mix; granola bars; pretzels; beef jerky; chips; cookies; fruit leather,move,[5],"I recommend trail mix, pretzels, chips, or cookies for your road trip snack bag. These are all available in Aisle 5.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[5],[5],0,,11.779
35,semantic,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,trail mix; nuts; dried fruit; granola bars; crackers; cheese,move,"[1, 5]","For a road trip snack bag, I recommend Trail Mix (Aisle 5) and Mixed Nuts (Aisle 5) for crunch, and Whole Grain Crackers",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 5]","[1, 5]",0,,3.551
35,llm_only,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,,move,"[3, 5]","For a road trip snack bag, I'd recommend some of our popular items like trail mix, granola bars, or fruit. We have a var",True,1,True,1,False,0,[],none,False,True,True,,,"[3, 5]","[3, 5]",0,,1.436
36,presearch,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,flour; sugar; butter; canned soup; rice; canned vegetables; ground beef; chicken broth; salt; pepper,move,"[1, 3, 6, 8]","I carry flour, sugar, butter, rice, ground beef, salt, and pepper. These are in Aisles 1, 3, 6, and 8.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 3, 6, 8]","[1, 3, 6, 8]",0,,3.757
36,semantic,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,flour; sugar; butter; eggs; milk; salt; pepper,move,"[1, 6]","I found comfort food staples like Unsalted Butter, Milk (2L), Milk (1L), and All-Purpose Flour. They're in Aisle 1 and A",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 6]","[1, 6]",0,,3.054
36,llm_only,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,,none,[],"For comfort food staples, I'd recommend checking the bakery for breads and pastries, the pantry for staples like rice an",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.115
37,presearch,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,budget-friendly meal starters,none,[],We do not carry budget-friendly meal starters.,True,1,False,0,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.89
37,semantic,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,budget; friendly; meal; starters,none,[],"I'm sorry, but I couldn't find any budget-friendly meal starters in our inventory. Could you please provide a more speci",True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.424
37,llm_only,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,,move,"[1, 2]",I can help you find some budget-friendly meal starters! Let me suggest a few options from the dairy and bakery aisles th,True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2]","[1, 2]",0,,1.298
38,presearch,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,post; workout; recovery; options,none,[],"I'm sorry, but we don't carry post-workout recovery options, workout products, or recovery items. None of the requested ",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.409
38,semantic,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,post; workout; recovery; options,none,[],I couldn't find any post-workout recovery options in our inventory. Could you please provide a more specific product nam,True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.192
38,llm_only,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,,none,[],"For post-workout recovery, I can recommend some protein-rich options like Greek yogurt, nuts, or a smoothie made with mi",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,2.189
39,presearch,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,bread; ham; cheese; lettuce; tomato; pickle; orange juice,move,"[1, 2, 3, 4]","For a picnic, you can buy White Bread, Wheat Bread, Cheddar Cheese, Cream Cheese, Lettuce, Tomato, and Orange Juice. The",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 2, 3, 4]","[1, 2, 3, 4]",0,,1.88
39,semantic,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,bread; ham; cheese; lettuce; tomato; mayonnaise,move,"[1, 2, 3]","We have Cheddar Cheese, Tomato, Lettuce, Cream Cheese, and Wheat Bread available for your picnic. They are located in Ai",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 2, 3]","[1, 2, 3]",0,,3.494
39,llm_only,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,,none,[],"For a picnic, you might want some easy-to-carry snacks like granola bars or fruit such as apples and bananas. You could ",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.119
40,presearch,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,chips; candy; chocolate; soda; cookies,move,"[4, 5]","You can find chips and cookies in Aisle 5, and soda in Aisle 4.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[4, 5]","[4, 5]",0,,1.672
40,semantic,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,late-night light snacks,move,[5],"You might like our late-night light snacks in Aisle 5: Trail Mix, Chocolate Cookies, Whole Grain Crackers, Pretzels, and",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[5],[5],0,,1.801
40,llm_only,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,,move,[5],"Sure, I can help with that! For late-night snacks, you might want to check the snacks aisle. We have items like potato c",True,1,True,1,False,0,[],none,False,True,True,,,[5],[5],0,,0.98
41,presearch,not_in_store,Do you have baby formula?,,baby formula,none,[],We don't carry baby formula.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.33
41,semantic,not_in_store,Do you have baby formula?,,baby formula,none,[],I don't have baby formula in stock today.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.554
41,llm_only,not_in_store,Do you have baby formula?,,,move,[6],"Yes, we have baby formula in stock. It's located in the pantry aisle.",True,1,False,0,False,0,[],none,False,True,True,,,[6],[6],0,,0.918
42,presearch,not_in_store,Where can I find cat litter?,,cat litter,none,[],We do not carry cat litter.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.353
42,semantic,not_in_store,Where can I find cat litter?,,cat litter,none,[],"I'm sorry, but I couldn't find any cat litter in our inventory.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.757
42,llm_only,not_in_store,Where can I find cat litter?,,,none,[],"I'm sorry, but I don't see cat litter in our current inventory. We have a wide variety of other items available in the d",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.169
43,presearch,not_in_store,Do you stock printer ink cartridges?,,printer ink cartridges,none,[],"I'm sorry, but we do not carry printer ink cartridges in our store.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.896
43,semantic,not_in_store,Do you stock printer ink cartridges?,,printer ink cartridges,none,[],"I'm sorry, but we don't currently stock printer ink cartridges in our store.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.819
43,llm_only,not_in_store,Do you stock printer ink cartridges?,,,none,[],"I'm sorry, but I don't see printer ink cartridges in our current inventory. We carry a wide range of dairy, bakery, frui",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.337
44,presearch,not_in_store,Can I buy phone chargers here?,,phone chargers,none,[],"I'm sorry, but we do not carry phone chargers in our store.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.407
44,semantic,not_in_store,Can I buy phone chargers here?,,phone charger,none,[],"I'm sorry, but I couldn't find any phone chargers in our inventory today. Would you like me to look for something else?",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.827
44,llm_only,not_in_store,Can I buy phone chargers here?,,,none,[],"I'm sorry, but I don't see any phone chargers in our inventory. We have a wide range of groceries and household items, b",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,2.178
45,presearch,not_in_store,Do you carry fresh flowers?,,fresh flowers,none,[],"I'm sorry, but we do not carry fresh flowers in the store.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.356
45,semantic,not_in_store,Do you carry fresh flowers?,,fresh flowers,none,[],"I'm sorry, but we don't carry fresh flowers in our store today.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,2.004
45,llm_only,not_in_store,Do you carry fresh flowers?,,,none,[],"I'm sorry, but we don't carry fresh flowers in-store. However, I can help you find other items you might be looking for!",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,10.342
46,presearch,not_in_store,Do you carry sushi nori sheets?,,sushi nori sheets,none,[],"I'm sorry, we do not carry sushi nori sheets.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,2.791
46,semantic,not_in_store,Do you carry sushi nori sheets?,,sushi nori sheets,none,[],I couldn't find any sushi nori sheets in our inventory. Could you try describing a specific brand or type you're looking,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.936
46,llm_only,not_in_store,Do you carry sushi nori sheets?,,,none,[],I don't see sushi nori sheets in our current inventory. Would you like me to help you find seaweed snacks or another typ,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.972
47,presearch,not_in_store,Can I buy infant diapers here?,,infant diapers,none,[],We do not carry infant diapers.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.263
47,semantic,not_in_store,Can I buy infant diapers here?,,infant diapers,none,[],I couldn't find any infant diapers in our inventory today. Would you like me to check for a different size or type?,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.814
47,llm_only,not_in_store,Can I buy infant diapers here?,,,none,[],I'm not sure if we carry infant diapers. Let me check the inventory for you.,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.804
48,presearch,not_in_store,Where is the pet shampoo section?,,pet shampoo,none,[],We do not carry pet shampoo.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.811
48,semantic,not_in_store,Where is the pet shampoo section?,,pet shampoo,none,[],"We don't carry pet shampoo, but we have regular shampoo and body wash in Aisle 10.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,2.629
48,llm_only,not_in_store,Where is the pet shampoo section?,,,none,[],"I'm sorry, but we don't carry pet shampoo in our store. Our health and beauty section has human shampoo, but it's not su",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.066
49,presearch,not_in_store,Can I get light bulbs?,,light bulb,none,[],"I'm sorry, but we don't carry light bulbs in our store.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.266
49,semantic,not_in_store,Can I get light bulbs?,,light bulbs,none,[],"I'm sorry, but I couldn't find any light bulbs in our current inventory. Could you please provide a more specific type o",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.785
49,llm_only,not_in_store,Can I get light bulbs?,,,none,[],"I'm sorry, but we don't have light bulbs in stock today. Would you like me to help you with something else?",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.836
50,presearch,not_in_store,Do you sell office notebooks?,,notebook,none,[],"I'm sorry, but we don't carry office notebooks at the moment.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.345
50,semantic,not_in_store,Do you sell office notebooks?,,notebook,none,[],"I'm sorry, but we don't carry office notebooks in our store.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.718
50,llm_only,not_in_store,Do you sell office notebooks?,,,none,[],"I'm sorry, but I don't see any office notebooks in our current inventory. We have a variety of other products available ",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.02
51,presearch,conversational,Hi there!,,there,none,[],"Hi there! I'm sorry, but we don't carry the items you're looking for.",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.728
51,semantic,conversational,Hi there!,,there,none,[],"I'm sorry, but I couldn't find any matching products for your request. Could you please provide a more specific product ",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,1.762
51,llm_only,conversational,Hi there!,,,none,[],"Hello! How can I assist you today? I can help you find products, answer questions about the store, or direct you to the ",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.876
52,presearch,conversational,Thanks for your help today.,,thanks; help; today,none,[],Thank you! We appreciate your visit.,True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.259
52,semantic,conversational,Thanks for your help today.,,thanks; help; today,none,[],"Thank you for your kind words! If you need any assistance with other items, feel free to ask.",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,1.965
52,llm_only,conversational,Thanks for your help today.,,,none,[],"You're welcome! If you need any more help or have any questions, feel free to ask. Have a great day!",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.888
53,presearch,conversational,What can you help me with in this store?,,can; what; help; this; store,move,[6],We carry Black Beans (Can) in Aisle 6.,True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[6],[6],0,,1.294
53,semantic,conversational,What can you help me with in this store?,,can; what; help; this; store,move,"[4, 6]","I found Black Beans (Can) in Aisle 6, Olive Oil (1L) in Aisle 6, All-Purpose Flour in Aisle 6, Cola (2L) in Aisle 4, and",True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,"[4, 6]","[4, 6]",0,,3.755
53,llm_only,conversational,What can you help me with in this store?,,,none,[],"Hello! I can help you find products, answer questions about the store, or direct you to the right aisles. Just let me kn",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.94
54,presearch,conversational,Can you explain how aisles are organized?,,plain; can; explain; how; aisles; organized,move,"[1, 2, 6]","Aisles are organized by product type. For example, Plain Yogurt is on Aisle 1, Plain Bagel is on Aisle 2, and Black Bean",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,"[1, 2, 6]","[1, 2, 6]",0,,1.655
54,semantic,conversational,Can you explain how aisles are organized?,,plain; can; explain; how; aisles; organized,move,[6],"All the items you asked about are in Aisle 6 together. That's where you'll find Olive Oil, Spaghetti Pasta, Granulated S",True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[6],[6],0,,4.071
54,llm_only,conversational,Can you explain how aisles are organized?,,,none,[],"Sure! Our store organizes items by categories and aisles. For example, dairy products are in Aisle 1, bakery items in Ai",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.159
55,presearch,conversational,"Good morning, how are you?",,good; morning; how,none,[],"I'm sorry, but we don't carry the items you mentioned.",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.39
55,semantic,conversational,"Good morning, how are you?",,good; morning; how,none,[],"Good morning! I'm doing well, thank you. I couldn't find any matching products for your request, but I'd be happy to hel",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.287
55,llm_only,conversational,"Good morning, how are you?",,,none,[],"Good morning! I'm doing well, thank you for asking. How can I assist you today?",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.836
56,presearch,conversational,I am just browsing right now.,,just; browsing; right; now,none,[],"I'm sorry, but I don't carry any of the items you mentioned. We do not have 'just', 'browsing', 'right', or 'now' in our",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.442
56,semantic,conversational,I am just browsing right now.,,just; browsing; right; now,none,[],"I'm sorry, I couldn't find any matching products for your request. How can I assist you further?",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.171
56,llm_only,conversational,I am just browsing right now.,,,none,[],"Sure, feel free to browse! If you need help finding anything or have any questions, just let me know.",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.89
57,presearch,conversational,Could you repeat your last suggestion?,,could; repeat; last; suggestion,move,[9],"I'm sorry, but we don't carry the items you mentioned. We only have Plastic Wrap in Aisle 9.",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[9],[9],0,,1.47
57,semantic,conversational,Could you repeat your last suggestion?,,could; repeat; last; suggestion,none,[],"I'm sorry, but we couldn't find any matching products for your request.",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.087
57,llm_only,conversational,Could you repeat your last suggestion?,,,none,[],Of course! I'd be happy to repeat my last suggestion. Could you please remind me what you were looking for earlier?,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.878
58,presearch,conversational,Do you remember what I asked earlier?,,remember; what; asked; earlier,none,[],"I'm sorry, but I don't have any information about what you asked earlier. We don't carry the items you mentioned.",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.349
58,semantic,conversational,Do you remember what I asked earlier?,,remember; what; asked; earlier,none,[],I couldn't find any matching products for your request. Could you please provide a more specific product name or descrip,True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.36
58,llm_only,conversational,Do you remember what I asked earlier?,,,none,[],Of course! I'd be happy to help you with that. Could you please remind me what you were looking for earlier?,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.852
59,presearch,conversational,"That's all for now, thank you!",,all,move,[6],You're welcome! Enjoy your shopping!,True,1,False,0,False,0,[],deterministic_terms,True,False,False,,,[6],[6],0,,1.37
59,semantic,conversational,"That's all for now, thank you!",,all; that; now; thank,none,[],"You're welcome! If you need anything else, feel free to ask.",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.177
59,llm_only,conversational,"That's all for now, thank you!",,,none,[],"You're welcome! If you need anything else, feel free to ask. Have a great day!",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.819
60,presearch,conversational,Can you assist me when I am ready?,,can; assist; when; ready,move,[6],I'm happy to help you when you're ready!,True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[6],[6],0,,1.333
60,semantic,conversational,Can you assist me when I am ready?,,can; assist; when; ready,none,[],I'm happy to help whenever you're ready! Just let me know what you're looking for.,True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,15.694
60,llm_only,conversational,Can you assist me when I am ready?,,,none,[],"Sure, I'm here to help! Just let me know when you're ready for assistance.",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.711
61,presearch,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,milk; egg; bread,move,"[1, 2]","I can help you find milk, eggs, and bread. The milk and eggs are in Aisle 1, and the bread is in Aisle 2.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[1, 2]","[1, 2]",0,,1.83
61,semantic,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,milk; egg; bread,move,"[1, 2]","You can find milk and eggs in Aisle 1, and bread in Aisle 2.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 2]","[1, 2]",0,,3.747
61,llm_only,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,,move,"[1, 2]","I can help you find milk, eggs, and bread for tomorrow morning. Milk and eggs are in Aisle 1, and bread is in Aisle 2. W",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2]","[1, 2]",0,,1.335
62,presearch,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,chicken nuggets; sparkling water,move,"[7, 4]",I found chicken nuggets in Aisle 7 and sparkling water in Aisle 4. Let me know if you need anything else!,True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[7, 4]","[7, 4]",0,,1.688
62,semantic,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,chicken nuggets; sparkling water,move,"[7, 4]",I found chicken nuggets in Aisle 7 and sparkling water in Aisle 4. You can find both items there.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[7, 4]","[7, 4]",0,,1.987
62,llm_only,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,,move,"[4, 7]",I found the chicken nuggets and sparkling water for you. The chicken nuggets are in Aisle 7 and the sparkling water is i,True,1,True,1,False,0,[],none,False,True,True,,,"[4, 7]","[4, 7]",0,,1.068
63,presearch,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,olive oil; pasta; tomato sauce,move,"[6, 6, 6]","I've added olive oil, pasta, and tomato sauce to your list.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[6, 6, 6]","[6, 6, 6]",0,,1.565
63,semantic,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,olive oil; pasta; tomato sauce,move,[6],"I found olive oil, spaghetti pasta, and tomato sauce in Aisle 6.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[6],[6],0,,2.256
63,llm_only,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,,move,[6],"Sure, I've added olive oil, spaghetti pasta, and tomato sauce to your list. You can find these items in Aisle 6.",True,1,True,1,False,0,[],none,False,True,True,,,[6],[6],0,,1.017
64,presearch,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,paper towels; trash bags,move,[9],You can find paper towels and trash bags in Aisle 9.,True,1,True,1,False,0,[],llm_extract,False,False,False,,,[9],[9],0,,1.422
64,semantic,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,paper towels; trash bags,move,[9],You can find paper towels in Aisle 9 and trash bags in Aisle 9.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[9],[9],0,,1.99
64,llm_only,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,,move,[9],You can find paper towels in Aisle 9 and trash bags in Aisle 9 as well.,True,1,True,1,False,0,[],none,False,True,True,,,[9],[9],0,,0.951
65,presearch,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,toothpaste; shampoo; body wash,move,[10],"I found toothpaste, shampoo, and body wash for you. They're all in Aisle 10.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,[10],[10],0,,1.535
65,semantic,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,toothpaste; shampoo; body wash,move,[10],"You can find toothpaste, shampoo, and body wash all in Aisle 10.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[10],[10],0,,2.147
65,llm_only,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,,move,[10],"I can help you find toothpaste, shampoo, and body wash. They are all in the health and beauty aisle, which is Aisle 10.",True,1,True,1,False,0,[],none,False,True,True,,,[10],[10],0,,0.892
66,presearch,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,salmon fillet; lemon,move,"[8, 3]","Yes, we have both salmon fillet in Aisle 8 and lemon in Aisle 3.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[8, 3]","[8, 3]",0,,1.452
66,semantic,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,salmon fillet; lemon,move,"[3, 8]",I can locate salmon fillet (Aisle 8) and lemon (Aisle 3) for you.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[3, 8]","[3, 8]",0,,1.933
66,llm_only,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,,move,"[8, 3]","Sure, I can help you find those items. The salmon fillet is in the meat and seafood aisle, and the lemon is in the fruit",True,1,True,1,False,0,[],none,False,True,True,,,"[8, 3]","[8, 3]",0,,1.108
67,presearch,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,frozen berries; plain yogurt,move,[1],"I see you're looking for frozen berries and plain yogurt. We do carry plain yogurt in Aisle 1, but we do not have frozen",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[1],[1],0,,1.634
67,semantic,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,frozen berries; plain yogurt,move,"[7, 1]",I found frozen mixed berries and plain yogurt for you. The berries are in Aisle 7 and the yogurt is in Aisle 1.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[7, 1]","[7, 1]",0,,1.996
