id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,json_adherent_int,task_success,task_success_int,hallucinated,hallucinated_int,hallucinated_aisles,latency_s
34,llm_only,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,,move,"[2, 3, 5]","Great choice! For a kid-friendly lunchbox, I’d recommend grabbing some **whole grain wraps** (Aisle 2), **mixed nuts** (",True,1,True,1,False,0,[],1.212
35,presearch,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,chips; granola bars; nuts; fruit; water bottles; energy bars; crackers; cheese sticks; peanut butter; trail mix,move,[5],"For your road trip snack bag, I’d recommend checking out our **Potato Chips (Aisle 5)**, **Mixed Nuts (Aisle 5)**, **Who",True,1,True,1,False,0,[],2.005
35,semantic,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,chips; granola bars; nuts; trail mix; fruit; water bottles; sandwiches; jerky; cookies; energy bars,move,"[5, 3]","For a road trip snack bag, I’d recommend grabbing some **Trail Mix** and **Chocolate Cookies** from **Aisle 5**, or fres",True,1,True,1,False,0,[],3.818
35,llm_only,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,,move,"[5, 4]","For a road trip snack bag, I’d recommend grabbing some easy-to-eat items like granola bars, mixed nuts, or pretzels from",True,1,True,1,False,0,[],1.123
36,presearch,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,,none,[],"Oh, comfort food staples sound perfect! We’ve got great options like pasta, canned soups, and frozen meals—just let me k",True,1,False,0,False,0,[],1.949
36,semantic,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,comfort; food; staples,move,[8],"For comfort food staples, I’d recommend our **Ground Beef (1lb)** or **Chicken Breast (1lb)**—both are great for hearty ",True,1,True,1,False,0,[],2.525
36,llm_only,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,,move,"[1, 7]","Oh, comfort food staples sound like a great choice! I’d recommend checking out our dairy aisle (Aisle 1) for cheesy good",True,1,True,1,False,0,[],1.093
37,presearch,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,,move,"[5, 12, 15, 20]","Absolutely! We have some great budget-friendly options like our **Great Value Eggs (12-count)** for breakfast, **Store B",True,1,False,0,True,1,"[12, 15, 20]",1.86
37,semantic,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,rice; beans; eggs; onion; garlic; tomato; potato; chicken; cheese; bread; lettuce; carrot; pepper,move,"[1, 3, 8]","For budget-friendly meal starters, you can try a simple **carrot-tomato salad** (Aisle 3) or a **cheddar cheese and lett",True,1,True,1,False,0,[],4.039
37,llm_only,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,,move,"[1, 6, 7]","Great choice! For budget-friendly meal starters, I’d recommend checking out our **eggs, canned beans, rice, and frozen v",True,1,True,1,False,0,[],1.136
38,presearch,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,,move,[12],Great choice! We have some excellent post-workout recovery options in our health & wellness section. I’d recommend check,True,1,False,0,True,1,[12],1.589
38,semantic,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,post; workout; recovery; options,none,[],I couldn’t find any matching post-workout recovery options in our inventory right now. Could you provide a more specific,True,1,False,0,False,0,[],2.379
38,llm_only,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,,move,"[3, 4, 5, 7]","Great choice! For post-workout recovery, I’d recommend checking out our **protein-rich snacks** like the **Mixed Nuts** ",True,1,True,1,False,0,[],1.44
39,presearch,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,bread; cheese; ham; chips; water; juice; sandwich; fruit; vegetables; cookies; crackers; condiments,move,"[1, 2, 4, 5]","For your picnic, you could grab some **White Bread (Aisle 2)**, **Cheddar Cheese (Aisle 1)**, **Potato Chips (Aisle 5)**",True,1,True,1,False,0,[],2.193
39,semantic,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,bread; cheese; ham; crackers; chips; fruit; vegetables; water; juice; sandwich fixings; condiments,move,"[1, 3, 5]","For a picnic, you might enjoy our **Cheddar Cheese (Aisle 1)**, **Potato Chips (Aisle 5)**, or fresh **Grapes (Aisle 3)*",True,1,True,1,False,0,[],4.015
39,llm_only,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,,move,"[2, 3, 5]","For a picnic, I’d recommend grabbing some sandwich fixings like whole wheat wraps or bread, fresh fruits like apples or ",True,1,True,1,False,0,[],1.689
40,presearch,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,chips; popcorn; nuts; yogurt; granola bars; fruit; cheese; crackers,move,[5],"For late-night light snacks, we have **Potato Chips (Aisle 5)**, **Popcorn (Aisle 5)**, **Mixed Nuts (Aisle 5)**, and **",True,1,True,1,False,0,[],1.795
40,semantic,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,chips; popcorn; yogurt; granola; nuts; cheese; crackers; fruit; dark chocolate,move,[5],"For light late-night snacks, I’d recommend checking out our **Potato Chips (Aisle 5)**, **Granola Bar (Aisle 5)**, or **",True,1,True,1,False,0,[],3.692
40,llm_only,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,,move,"[5, 7]","Oh, great choice! For late-night light snacks, I’d recommend checking out our snacks aisle (Aisle 5) for easy grab-and-g",True,1,True,1,False,0,[],1.274
41,presearch,not_in_store,Do you have baby formula?,,baby formula,none,[],"I'm sorry, we don’t currently carry baby formula at this time.",True,1,True,1,False,0,[],1.471
41,semantic,not_in_store,Do you have baby formula?,,baby formula,none,[],"I’m sorry, we don’t carry baby formula at this time.",True,1,True,1,False,0,[],1.702
41,llm_only,not_in_store,Do you have baby formula?,,,none,[],"I'm sorry, we don’t currently carry baby formula in our store. However, I can help you find other items or check if ther",True,1,True,1,False,0,[],0.867
42,presearch,not_in_store,Where can I find cat litter?,,,move,[12],Cat litter is right over here in Aisle 12—just follow the signs for pet supplies! Let me know if you'd like help picking,True,1,False,0,True,1,[12],1.5
42,semantic,not_in_store,Where can I find cat litter?,,can; cat; litter,none,[],I couldn’t find any cat litter in our current inventory. Could you double-check the product name or brand for me?,True,1,True,1,False,0,[],2.272
42,llm_only,not_in_store,Where can I find cat litter?,,,none,[],"I'm sorry, we don’t carry cat litter in our current inventory. Let me know if you’d like help finding something else!",True,1,True,1,False,0,[],0.808
43,presearch,not_in_store,Do you stock printer ink cartridges?,,,move,[12],"Yes, we do carry printer ink cartridges! You’ll find them in the office supplies section near the end of Aisle 12. Would",True,1,False,0,True,1,[12],1.546
43,semantic,not_in_store,Do you stock printer ink cartridges?,,stock; printer; ink; cartridges,none,[],"I’m sorry, we don’t currently stock printer ink cartridges in our store.",True,1,True,1,False,0,[],2.145
43,llm_only,not_in_store,Do you stock printer ink cartridges?,,,none,[],"I’m sorry, we don’t currently stock printer ink cartridges in our store. However, I can help you find anything else you ",True,1,True,1,False,0,[],0.865
44,presearch,not_in_store,Can I buy phone chargers here?,,,move,[12],"Absolutely! We do carry phone chargers—just follow me to the electronics section, and I’ll help you find the right one.",True,1,False,0,True,1,[12],1.524
44,semantic,not_in_store,Can I buy phone chargers here?,,can; buy; phone; chargers; here,none,[],"I’m sorry, we don’t carry phone chargers in our store at the moment. Could you check if you meant something like a power",True,1,True,1,False,0,[],2.524
44,llm_only,not_in_store,Can I buy phone chargers here?,,,none,[],"I'm sorry, we don’t carry phone chargers here. We focus on groceries, household items, and some frozen/beauty products. ",True,1,True,1,False,0,[],0.969
45,presearch,not_in_store,Do you carry fresh flowers?,,,move,[12],Absolutely! We have a lovely selection of fresh flowers—just follow the signs for the floral department near the bakery ,True,1,False,0,True,1,[12],14.827
45,semantic,not_in_store,Do you carry fresh flowers?,,fresh flowers,none,[],"I’m sorry, we don’t currently carry fresh flowers in our inventory. Could you let me know if you’d like something else?",True,1,True,1,False,0,[],1.819
45,llm_only,not_in_store,Do you carry fresh flowers?,,,none,[],"I'm sorry, we don’t currently carry fresh flowers in our store. However, I can help you find something else—maybe some f",True,1,True,1,False,0,[],0.893
46,presearch,not_in_store,Do you carry sushi nori sheets?,,nori sheets,none,[],"I’m sorry, we don’t currently carry sushi nori sheets.",True,1,True,1,False,0,[],1.455
46,semantic,not_in_store,Do you carry sushi nori sheets?,,nori,none,[],"I’m sorry, we don’t carry sushi nori sheets at this time. Could you check if you meant something like our seaweed snacks",True,1,True,1,False,0,[],1.822
46,llm_only,not_in_store,Do you carry sushi nori sheets?,,,none,[],"I’m sorry, we don’t currently carry sushi nori sheets in our store. Let me know if there’s anything else I can help you ",True,1,True,1,False,0,[],0.867
47,presearch,not_in_store,Can I buy infant diapers here?,,infant diapers,none,[],"I'm sorry, we don’t currently carry infant diapers here. Would you like me to check if we have any other baby care items",True,1,True,1,False,0,[],1.679
47,semantic,not_in_store,Can I buy infant diapers here?,,infant diapers,none,[],"I’m sorry, we don’t carry infant diapers here. Could you check another aisle or let me know if you’d like help finding a",True,1,True,1,False,0,[],2.006
47,llm_only,not_in_store,Can I buy infant diapers here?,,,none,[],"I'm sorry, we don’t carry infant diapers in our store. I can help you find other items or check if there’s a nearby stor",True,1,True,1,False,0,[],0.868
48,presearch,not_in_store,Where is the pet shampoo section?,,,move,[12],"The pet shampoo is right over here in the pet care section—just follow the signs for pet supplies, and you’ll find it ne",True,1,False,0,True,1,[12],1.616
48,semantic,not_in_store,Where is the pet shampoo section?,,shampoo; pet; section,none,[],"We currently don’t carry pet shampoo, but you can find regular shampoo in **Aisle 10**.",True,1,True,1,False,0,[],5.53
48,llm_only,not_in_store,Where is the pet shampoo section?,,,none,[],"I'm sorry, we don’t currently carry pet shampoo in our store. I can help you find something else—maybe a different produ",True,1,True,1,False,0,[],0.865
49,presearch,not_in_store,Can I get light bulbs?,,,move,[12],"Absolutely! We have a great selection of light bulbs in our **Home & Garden** section. Would you like LED, incandescent,",True,1,False,0,True,1,[12],1.89
49,semantic,not_in_store,Can I get light bulbs?,,can; light; bulbs,none,[],"I’m sorry, we currently don’t carry any light bulbs in stock. Could you check if you meant a specific type or brand?",True,1,True,1,False,0,[],2.134
49,llm_only,not_in_store,Can I get light bulbs?,,,none,[],"I'm sorry, we don’t currently carry light bulbs in our store. However, I can help you find something else—maybe a snack ",True,1,True,1,False,0,[],0.919
50,presearch,not_in_store,Do you sell office notebooks?,,,move,[7],"Yes, we have office notebooks! They’re located in the stationery section—just follow the signs for writing supplies.",True,1,False,0,False,0,[],1.517
50,semantic,not_in_store,Do you sell office notebooks?,,ice; sell; office; notebooks,none,[],"I’m sorry, we don’t currently carry office notebooks in our inventory.",True,1,True,1,False,0,[],2.356
50,llm_only,not_in_store,Do you sell office notebooks?,,,none,[],"I'm sorry, we don’t currently carry office notebooks in our store. However, I can help you find something else—maybe som",True,1,True,1,False,0,[],1.024
51,presearch,conversational,Hi there!,,,none,[],"Hi there! Welcome to our store—how can I help you today? Need anything in particular, or would you like to browse our se",True,1,True,1,False,0,[],1.611
51,semantic,conversational,Hi there!,,there,none,[],"Hi there! Unfortunately, I couldn’t find a match for your request right now. Could you please give me a more specific pr",True,1,True,1,False,0,[],1.955
51,llm_only,conversational,Hi there!,,,none,[],"Hi there! Welcome to our store. How can I help you today? Maybe you're looking for something specific, or I can assist w",True,1,True,1,False,0,[],0.835
52,presearch,conversational,Thanks for your help today.,,,none,[],You're very welcome! If you need anything else—like finding a specific item or checking stock—I’m happy to help. Just le,True,1,True,1,False,0,[],1.463
52,semantic,conversational,Thanks for your help today.,,thanks; help; today,none,[],You're very welcome! I couldn’t find a match for your request—could you double-check the product name or give me a bit m,True,1,True,1,False,0,[],2.112
52,llm_only,conversational,Thanks for your help today.,,,none,[],"You're very welcome! If you need anything else before you go, just let me know—I’m happy to help. Have a great day!",True,1,True,1,False,0,[],0.83
53,presearch,conversational,What can you help me with in this store?,,,none,[],"Hi there! I’m happy to help—whether you’re looking for specific items, need directions to the right aisles, or want me t",True,1,True,1,False,0,[],1.499
53,semantic,conversational,What can you help me with in this store?,,can; what; help; this; store,move,"[4, 6]","We have Black Beans (Aisle 6), Olive Oil (1L, Aisle 6), All-Purpose Flour (Aisle 6), Granulated Sugar (Aisle 6), and Col",True,1,False,0,False,0,[],2.516
53,llm_only,conversational,What can you help me with in this store?,,,none,[],"Hi there! I’m Alex, and I’d be happy to help you find anything you’re looking for—whether it’s groceries, snacks, househ",True,1,True,1,False,0,[],0.961
54,presearch,conversational,Can you explain how aisles are organized?,,,none,[],"Sure! Our aisles are organized by category—produce is usually at the back, dairy and eggs are near the front, and pantry",True,1,True,1,False,0,[],4.278
54,semantic,conversational,Can you explain how aisles are organized?,,plain; can; explain; how; aisles; organized,move,[6],"In this store, all the listed items are organized in **Aisle 6**—we carry Olive Oil (1L), Spaghetti Pasta, Granulated Su",True,1,False,0,False,0,[],3.445
54,llm_only,conversational,Can you explain how aisles are organized?,,,none,[],"Sure thing! Our aisles are organized by category—like dairy in Aisle 1, bakery in Aisle 2, fruits and veggies in Aisle 3",True,1,True,1,False,0,[],0.939
55,presearch,conversational,"Good morning, how are you?",,,none,[],"Good morning! I’m doing great, thank you—how can I help you today? Maybe you’re looking for something specific or just b",True,1,True,1,False,0,[],1.975
55,semantic,conversational,"Good morning, how are you?",,good; morning; how,none,[],"Good morning! Unfortunately, I couldn’t find a match for your request—could you please provide a more specific product n",True,1,True,1,False,0,[],2.18
55,llm_only,conversational,"Good morning, how are you?",,,none,[],"Good morning! I'm doing great, thank you for asking. How can I help you today? Maybe you're looking for something specif",True,1,True,1,False,0,[],0.888
56,presearch,conversational,I am just browsing right now.,,,none,[],"No problem at all! Feel free to take your time—let me know if you're looking for anything specific, like snacks, fresh p",True,1,True,1,False,0,[],1.6
56,semantic,conversational,I am just browsing right now.,,just; browsing; right; now,none,[],I could not find a match for what you're looking for right now—could you give me a more specific product name or categor,True,1,True,1,False,0,[],2.492
56,llm_only,conversational,I am just browsing right now.,,,none,[],"No problem! Feel free to take your time looking around. If you need help finding anything specific—like dairy, snacks, o",True,1,True,1,False,0,[],1.023
57,presearch,conversational,Could you repeat your last suggestion?,,,move,[5],"Oh, I mentioned our fresh organic strawberries—just arrived today! They’re in the produce section, or I could also sugge",True,1,False,0,False,0,[],2.0
57,semantic,conversational,Could you repeat your last suggestion?,,could; repeat; last; suggestion,none,[],I couldn’t find a match for your last suggestion—could you clarify or provide a more specific product name?,True,1,True,1,False,0,[],2.424
57,llm_only,conversational,Could you repeat your last suggestion?,,,none,[],"Oh, I didn’t make a suggestion before—how can I help you today? Are you looking for something specific, or would you lik",True,1,True,1,False,0,[],0.858
58,presearch,conversational,Do you remember what I asked earlier?,,,none,[],Of course! Let me check what you were looking for earlier. Could you remind me what product or question you had? I’m hap,True,1,True,1,False,0,[],1.531
58,semantic,conversational,Do you remember what I asked earlier?,,remember; what; asked; earlier,none,[],"I’m sorry, I couldn’t find a match for what you asked earlier—could you please provide a more specific product name or c",True,1,True,1,False,0,[],2.309
58,llm_only,conversational,Do you remember what I asked earlier?,,,none,[],"Oh, I’d love to help! Could you remind me what you were looking for earlier? I’m happy to point you in the right directi",True,1,True,1,False,0,[],0.843
59,presearch,conversational,"That's all for now, thank you!",,,none,[],"You're very welcome! Have a great day, and feel free to come back anytime—we’ll be here to help with anything else you n",True,1,True,1,False,0,[],1.465
59,semantic,conversational,"That's all for now, thank you!",,all; that; now; thank,none,[],You're welcome! Have a great day—come back anytime!,True,1,True,1,False,0,[],2.264
59,llm_only,conversational,"That's all for now, thank you!",,,none,[],"You're welcome! Have a great day, and feel free to come back anytime. Enjoy your shopping!",True,1,True,1,False,0,[],0.804
60,presearch,conversational,Can you assist me when I am ready?,,,none,[],Of course! Just let me know when you're ready—I’m happy to help you find anything you’re looking for or add items to you,True,1,True,1,False,0,[],13.767
60,semantic,conversational,Can you assist me when I am ready?,,can; assist; when; ready,none,[],I couldn’t find a match for what you’re looking for right now—could you please provide a more specific product name or l,True,1,True,1,False,0,[],2.763
60,llm_only,conversational,Can you assist me when I am ready?,,,none,[],"Absolutely! I’m here to help whenever you’re ready—whether you need help finding something specific, checking prices, or",True,1,True,1,False,0,[],0.889
61,presearch,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,milk; eggs; bread,move,"[1, 2]","You can find Milk (1L or 2L) and Large Eggs in **Aisle 1**, and White or Wheat Bread in **Aisle 2**. We don’t carry any ",True,1,True,1,False,0,[],1.651
61,semantic,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,milk; eggs; bread,move,"[1, 2]","You can find **Milk (2L or 1L)** in **Aisle 1**, **Large Eggs (12ct)** also in **Aisle 1**, and **Wheat Bread** or **Whi",True,1,True,1,False,0,[],2.329
61,llm_only,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,,move,"[1, 2]","Great choice! For your morning needs, you’ll find our **Milk (1L or 2L)**, **Large Eggs (12ct)**, and **White Bread** or",True,1,True,1,False,0,[],1.113
62,presearch,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,chicken nuggets; sparkling water,move,"[7, 4]",You’ll find the **Chicken Nuggets (Aisle 7)** and **Sparkling Water (Aisle 4)** right here—both are in stock!,True,1,True,1,False,0,[],2.417
62,semantic,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,chicken nuggets; sparkling water,move,"[7, 4]",I found the **Chicken Nuggets** in Aisle 7 and **Sparkling Water** in Aisle 4—let me grab those for you!,True,1,True,1,False,0,[],2.402
62,llm_only,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,,move,[7],Sure! I found the chicken nuggets and sparkling water for you. They’re both in **Frozen Foods (Aisle 7)**—just follow th,True,1,True,1,False,0,[],0.873
63,presearch,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,olive oil; pasta; tomato sauce,move,[6],"I’ve added **Olive Oil (Aisle 6)**, **Spaghetti Pasta (Aisle 6)**, and **Tomato Sauce (Aisle 6)** to your list—all avail",True,1,True,1,False,0,[],1.634
63,semantic,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,olive oil; pasta; tomato sauce,move,[6],"I’ve added **Olive Oil (1L)** (Aisle 6), **Spaghetti Pasta** (Aisle 6), and **Tomato Sauce** (Aisle 6) to your list—all ",True,1,True,1,False,0,[],2.358
63,llm_only,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,,move,[6],"Got it! Olive oil, spaghetti pasta, and tomato sauce are all in **Aisle 6**—I’ll add those to your list right away. Woul",True,1,True,1,False,0,[],0.991
64,presearch,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,paper towels; trash bags,move,[9],You can find the **Paper Towels (6pk)** in **Aisle 9** and the **Trash Bags (30ct)** also in **Aisle 9**.,True,1,True,1,False,0,[],1.688
64,semantic,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,paper towels; trash bags,move,[9],You can find the **Paper Towels (6pk)** and **Trash Bags (30ct)** in **Aisle 9**.,True,1,True,1,False,0,[],2.043
64,llm_only,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,,move,[9],Sure! You can find both paper towels and trash bags in **Aisle 9**—just look for the household section. I can help you s,True,1,True,1,False,0,[],0.901
65,presearch,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,toothpaste; shampoo; body wash,move,[10],"You’ll find the toothpaste, shampoo, and body wash all in **Aisle 10**—just let me know if you’d like help picking a bra",True,1,True,1,False,0,[],1.847
65,semantic,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,toothpaste; shampoo; body wash,move,[10],"You can find **Toothpaste**, **Shampoo**, and **Body Wash** all in **Aisle 10**—just one stop for your entire routine!",True,1,True,1,False,0,[],2.259
65,llm_only,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,,move,[10],"Sure! I can help with that. All three items—**Toothpaste**, **Shampoo**, and **Body Wash**—are available in **Aisle 10**",True,1,True,1,False,0,[],0.935
66,presearch,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,salmon fillet; lemon,move,"[8, 3]",You’ll find the salmon fillet in **Aisle 8** and lemons in **Aisle 3**.,True,1,True,1,False,0,[],1.482
66,semantic,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,salmon fillet; lemon,move,"[8, 3]",I found both the salmon fillet (Aisle 8) and lemon (Aisle 3) for you—let me grab those right away!,True,1,True,1,False,0,[],2.198
66,llm_only,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,,move,"[8, 3]",Sure! The salmon fillet is in the meat and seafood section—just head to **Aisle 8**. The lemons are in the fruits sectio,True,1,True,1,False,0,[],0.987
67,presearch,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,frozen berries; plain yogurt,move,[1],"We have plain yogurt in **Aisle 1**, but we don’t carry frozen berries.",True,1,True,1,False,0,[],1.492
67,semantic,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,frozen berries; plain yogurt,move,"[7, 1]",You can find **Frozen Mixed Berries** in Aisle 7 and **Plain Yogurt** in Aisle 1. I’ll grab those for you!,True,1,True,1,False,0,[],2.042
67,llm_only,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,,move,"[7, 1]","Great choice! The frozen mixed berries are in Aisle 7, and the plain yogurt is right over in Aisle 1 with our dairy sect",True,1,True,1,False,0,[],1.027
68,presearch,custom,Help me find russet potatoes and yellow onions.,potato_russet; onion_yellow,russet potatoes; yellow onions,none,[],"I'm sorry, we don’t currently carry russet potatoes or yellow onions. Let me know if you’d like help finding alternative",True,1,False,0,False,0,[],1.457
68,semantic,custom,Help me find russet potatoes and yellow onions.,potato_russet; onion_yellow,russet potato; yellow onion,move,[3],You’ll find the **Russet Potatoes (5lb)** and **Yellow Onions** both in **Aisle 3**—just follow the fresh produce sectio,True,1,True,1,False,0,[],2.03
68,llm_only,custom,Help me find russet potatoes and yellow onions.,potato_russet; onion_yellow,,move,[3],"Sure! Both the russet potatoes and yellow onions are in **Aisle 3**, under the vegetables section. I can help you find t",True,1,True,1,False,0,[],0.925
69,presearch,custom,"I need wraps, turkey slices, and cream cheese.",tortilla_wraps; turkey_slices; cream_cheese,wraps; turkey slices; cream cheese,move,"[2, 8, 1]","You’ll find the **Whole Wheat Wraps (Aisle 2)**, **Turkey Slices (Aisle 8)**, and **Cream Cheese (Aisle 1)** in stock—le",True,1,True,1,False,0,[],1.752
69,semantic,custom,"I need wraps, turkey slices, and cream cheese.",tortilla_wraps; turkey_slices; cream_cheese,wraps; turkey slices; cream cheese,move,"[2, 8, 1]","You’ll find the **Whole Wheat Wraps (Aisle 2)**, **Turkey Slices (Aisle 8)**, and **Cream Cheese (Aisle 1)**—perfect for",True,1,True,1,False,0,[],2.333
69,llm_only,custom,"I need wraps, turkey slices, and cream cheese.",tortilla_wraps; turkey_slices; cream_cheese,,move,"[2, 8, 1]","Great choices! The **whole wheat wraps** are in **Aisle 2**, the **turkey slices** are also in **Aisle 8** (meat section",True,1,True,1,False,0,[],1.149
70,presearch,custom,Get me bottled water and sports drinks.,water; sports_drink,bottled water; sports drinks,move,[4],"We have bottled water in **Aisle 4** for $1.50, but we don’t carry sports drinks.",True,1,True,1,False,0,[],1.539
70,semantic,custom,Get me bottled water and sports drinks.,water; sports_drink,bottled water; sports drinks,move,[4],Here you go! We have **Bottled Water** (Aisle 4) and **Sports Drink** (Aisle 4) for you—both are in the same aisle.,True,1,True,1,False,0,[],2.65
70,llm_only,custom,Get me bottled water and sports drinks.,water; sports_drink,,move,[4],Sure! I’ve got both bottled water and sports drinks right here in Aisle 4. Would you like me to grab them for you?,True,1,True,1,False,0,[],0.876
71,presearch,custom,Please find cheddar cheese and whole grain crackers.,cheese; crackers,cheddar cheese; whole grain crackers,move,"[1, 5]",I found the cheddar cheese in **Aisle 1** and the whole grain crackers in **Aisle 5**—both are ready for you!,True,1,True,1,False,0,[],1.527
71,semantic,custom,Please find cheddar cheese and whole grain crackers.,cheese; crackers,cheddar cheese; whole grain crackers,move,"[1, 5]",I found both the **Cheddar Cheese (Aisle 1)** and **Whole Grain Crackers (Aisle 5)** for you!,True,1,True,1,False,0,[],2.941
71,llm_only,custom,Please find cheddar cheese and whole grain crackers.,cheese; crackers,,move,"[1, 5]","Sure! The cheddar cheese is in **Aisle 1** under dairy, and the whole grain crackers are in **Aisle 5** in the snacks se",True,1,True,1,False,0,[],1.021
72,presearch,custom,Where are dish soap and kitchen sponges?,dish_soap; sponges,dish soap; kitchen sponge,move,[9],You’ll find the dish soap in **Aisle 9** and the kitchen sponges (3-pack) also in **Aisle 9**.,True,1,True,1,False,0,[],1.535
72,semantic,custom,Where are dish soap and kitchen sponges?,dish_soap; sponges,dish soap; kitchen sponge,move,[9],You’ll find the dish soap and kitchen sponges (3-pack) in **Aisle 9**.,True,1,True,1,False,0,[],2.047
72,llm_only,custom,Where are dish soap and kitchen sponges?,dish_soap; sponges,,move,[9],Great question! You’ll find the dish soap and kitchen sponges right next to each other in **Aisle 9**—just look for the ,True,1,True,1,False,0,[],0.891
73,presearch,custom,"I want ingredients for simple tacos: ground beef, tomato, and lettuce.",ground_beef; tomato; lettuce,ground beef; tomato; lettuce,move,"[8, 3]","You’ll find everything you need for tacos! We have **Ground Beef (Aisle 8)**, **Tomato (Aisle 3)**, and **Lettuce (Aisle",True,1,True,1,False,0,[],1.959
73,semantic,custom,"I want ingredients for simple tacos: ground beef, tomato, and lettuce.",ground_beef; tomato; lettuce,ground beef; tomato; lettuce,move,"[8, 3]","You can find the ground beef (Aisle 8), tomato (Aisle 3), and lettuce (Aisle 3) for your tacos—just head to those aisles",True,1,True,1,False,0,[],2.377
73,llm_only,custom,"I want ingredients for simple tacos: ground beef, tomato, and lettuce.",ground_beef; tomato; lettuce,,move,"[8, 3]","Great choice! For your simple tacos, you’ll need the **ground beef (1lb)** in **Aisle 8**, **tomatoes** in **Aisle 3**, ",True,1,True,1,False,0,[],7.995
74,presearch,custom,"Can I get blueberries, strawberries, and bananas?",blueberry; strawberry; banana,blueberry; strawberry; banana,move,[3],"Sure! We have **Blueberries (6oz)** in Aisle 3, **Strawberries (1lb)** in Aisle 3, and **Bananas** in Aisle 3—all ready ",True,1,True,1,False,0,[],5.167
74,semantic,custom,"Can I get blueberries, strawberries, and bananas?",blueberry; strawberry; banana,blueberry; strawberry; banana,move,[3],"Sure! We have **blueberries (Aisle 3)**, **strawberries (Aisle 3)**, and **bananas (Aisle 3)**—all in Aisle 3.",True,1,True,1,False,0,[],2.799
74,llm_only,custom,"Can I get blueberries, strawberries, and bananas?",blueberry; strawberry; banana,,move,[3],"Sure! I can get you the blueberries, strawberries, and bananas right away. Everything you need is in Aisle 3—just follow",True,1,True,1,False,0,[],0.866
75,presearch,custom,Find tofu and baby spinach for dinner.,tofu_firm; spinach,tofu; baby spinach,move,"[8, 3]",You’ll find **Firm Tofu (Aisle 8)** and **Baby Spinach (Aisle 3)** for your dinner—both are in stock!,True,1,True,1,False,0,[],1.615
75,semantic,custom,Find tofu and baby spinach for dinner.,tofu_firm; spinach,tofu; baby spinach,move,"[8, 3]",You’ll find **Firm Tofu (Aisle 8)** and **Baby Spinach (Aisle 3)** for your dinner!,True,1,True,1,False,0,[],2.33
75,llm_only,custom,Find tofu and baby spinach for dinner.,tofu_firm; spinach,,move,"[8, 3]",Great choice! Both firm tofu and baby spinach are available in our store. You’ll find the tofu in **Aisle 8 (Meat & Seaf,True,1,True,1,False,0,[],1.141
