id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,json_adherent_int,task_success,task_success_int,hallucinated,hallucinated_int,hallucinated_aisles,extraction_source,llm_extraction_empty,retrieval_no_results,used_inventory_context_fallback,semantic_top_k,semantic_min_score,raw_target_aisles,grounded_target_aisles,grounding_drop_count,hallucination_source,latency_s
32,presearch,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; bacon; sausage; pancakes; hash browns,move,"[1, 8]","For an easy breakfast, I recommend grabbing Large Eggs (Aisle 1) for $3.80 and either Smoked Bacon (Aisle 8) for $6.70 o",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 8]","[1, 8]",0,,1.95
32,semantic,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; milk; bread,move,"[1, 2]","We have Milk (2L) and Large Eggs (12ct) in Aisle 1, and both Wheat Bread and White Bread in Aisle 2—perfect for easy bre",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 2]","[1, 2]",0,,3.446
32,llm_only,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,,move,"[1, 2]","For easy breakfast basics, I'd recommend starting with some milk, eggs, and bread. You can find these in Aisle 1 (dairy)",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2]","[1, 2]",0,,1.284
33,presearch,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,carrot; broccoli; spinach; tomato; bell pepper; onion; garlic; cucumber; lettuce; zucchini; eggplant; green beans; asparagus; mushroom; potato; corn; peas; cauliflower; brussels sprouts; kale,move,"[3, 5, 6, 7]","We have a variety of fresh vegetables in stock, including carrots, broccoli, spinach, tomatoes, bell peppers, onions, le",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[3, 5, 6, 7]","[3, 5, 6, 7]",0,,2.474
33,semantic,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,vegetables,move,[3],"You can find tomato, baby spinach, yellow onion, russet potato, and broccoli in Aisle 3. These are all great choices for",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[3],[3],0,,2.121
33,llm_only,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,,move,[3],"I'm glad to hear that! For vegetables, you can find options in Aisle 3. We have carrots, broccoli, lettuce, and more. Wo",True,1,True,1,False,0,[],none,False,True,True,,,[3],[3],0,,1.052
34,presearch,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,apple; banana; orange; cheese; crackers; sandwich bread; ham; chicken; turkey; pb&j; juice box; water bottle,move,"[2, 3, 5, 7, 8]","For kids' lunchboxes, we recommend apple slices from Aisle 3, banana from Aisle 3, and orange slices from Aisle 3. We al",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[2, 3, 5, 7, 8]","[2, 3, 5, 7, 8]",0,,2.28
34,semantic,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,sandwich bread; ham; cheese; fruit; chips,move,"[1, 3]","For lunchboxes, I recommend Cheddar Cheese (Aisle 1), Cream Cheese (Aisle 1), Strawberries (1lb) (Aisle 3), and Grapes (",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 3]","[1, 3]",0,,4.016
34,llm_only,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,,none,[],"For lunchbox items for kids, I'd recommend checking Aisle 2 for snacks like granola bars or fruit snacks, Aisle 3 for fr",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.315
35,presearch,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,trail mix; granola bars; nuts; dried fruit; chips; crackers,move,[5],"You can buy trail mix, mixed nuts, potato chips, or whole grain crackers for your road trip snack bag. All these items a",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[5],[5],0,,1.692
35,semantic,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,pretzels; granola bars; trail mix; chips; beef jerky; fruit leather,move,[5],"You can pick from Trail Mix, Pretzels, Potato Chips, or Granola Bars in Aisle 5 for your road trip snack bag!",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[5],[5],0,,7.738
35,llm_only,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,,move,[5],"For a road trip snack bag, I'd suggest grabbing some trail mix for a protein boost, a few granola bars for quick energy,",True,1,True,1,False,0,[],none,False,True,True,,,[5],[5],0,,1.122
36,presearch,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,comfort; food; staples,none,[],"I'm sorry, but we don't carry comfort food staples here.",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,132.701
36,semantic,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,comfort; food; staples,move,[8],"For comfort food staples, I recommend ground beef, chicken breast, and turkey slices—all available in Aisle 8.",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[8],[8],0,,147.47
36,llm_only,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,,none,[],Sure! I can help you find some comfort food staples. We have a variety of options in the pantry and frozen sections. Wou,True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.381
37,presearch,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,budget-friendly meal starters,none,[],"I'm sorry, but we don't carry budget-friendly meal starters.",True,1,False,0,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.518
37,semantic,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,budget-friendly meal starters,none,[],I couldn't find any budget-friendly meal starters in our current inventory. Could you let me know a specific product nam,True,1,False,0,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,2.093
37,llm_only,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,,move,"[1, 2, 3]","Sure! For budget-friendly meal starters, I'd suggest checking out the dairy aisle for affordable staples like milk and e",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2, 3]","[1, 2, 3]",0,,1.187
38,presearch,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,post; workout; recovery; options,none,[],"I'm sorry, but we don't carry post-workout recovery options in our store.",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.424
38,semantic,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,post; workout; recovery; options,none,[],I couldn't find any post-workout recovery options in our inventory. Could you please provide a specific product name you,True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.544
38,llm_only,associative,I want post-workout recovery options.,sports_drink; eggs_large; banana,,none,[],"For post-workout recovery, I recommend items like protein bars, sports drinks, and yogurt. You can find protein bars in ",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,0.941
39,presearch,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,bread; ham; cheese; lettuce; tomato; mayonnaise; sandwich rolls,move,"[1, 2, 3]","You can buy White Bread, Wheat Bread, Cheddar Cheese, Cream Cheese, Lettuce, and Tomato for your picnic. These are locat",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 2, 3]","[1, 2, 3]",0,,1.955
39,semantic,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,bread; ham; cheese; lettuce; tomato; mayonnaise,move,"[1, 2, 3]","You can buy Cheddar Cheese, Cream Cheese, Tomato, Lettuce, and Wheat Bread for your picnic. These are located in Aisles ",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 2, 3]","[1, 2, 3]",0,,3.606
39,llm_only,associative,What can I buy for a picnic?,bread_white; turkey_slices; juice_orange,,none,[],"For a picnic, you might want some easy-to-eat snacks like fruit, sandwiches, and drinks. I can help you find items from ",True,1,False,0,False,0,[],none,False,True,True,,,[],[],0,,1.786
40,presearch,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,late-night light snacks,none,[],We don't carry late-night light snacks.,True,1,False,0,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.44
40,semantic,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,chips; candy; crackers; cookies; granola bars,move,[5],"We have several late-night snack options available in Aisle 5, including Chocolate Cookies, Potato Chips, Whole Grain Cr",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[5],[5],0,,2.678
40,llm_only,associative,I'm looking for late-night light snacks.,granola; crackers; sparkling_water,,move,[5],"For late-night snacks, you might want to check the snacks aisle. We have options like potato chips, chocolate cookies, a",True,1,True,1,False,0,[],none,False,True,True,,,[5],[5],0,,1.037
41,presearch,not_in_store,Do you have baby formula?,,baby formula,none,[],We do not carry baby formula.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.37
41,semantic,not_in_store,Do you have baby formula?,,baby formula,none,[],"I'm sorry, but we don't carry baby formula in our store.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.788
41,llm_only,not_in_store,Do you have baby formula?,,,move,[10],"Yes, we have baby formula available in our health and beauty aisle, specifically in Aisle 10.",True,1,False,0,False,0,[],none,False,True,True,,,[10],[10],0,,0.96
42,presearch,not_in_store,Where can I find cat litter?,,cat litter,none,[],We do not carry cat litter.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.328
42,semantic,not_in_store,Where can I find cat litter?,,cat litter,none,[],"I'm sorry, but I couldn't find any cat litter in our current inventory. Could you please check the brand or type you're ",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.876
42,llm_only,not_in_store,Where can I find cat litter?,,,none,[],"I'm sorry, but we don't have cat litter in our current inventory. Is there anything else I can help you find today?",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.87
43,presearch,not_in_store,Do you stock printer ink cartridges?,,printer ink cartridge,none,[],"I'm sorry, but we do not carry printer ink cartridges.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.331
43,semantic,not_in_store,Do you stock printer ink cartridges?,,printer ink cartridges,none,[],"I'm sorry, but we don't stock printer ink cartridges at the moment.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.708
43,llm_only,not_in_store,Do you stock printer ink cartridges?,,,none,[],"I'm sorry, but I don't see printer ink cartridges in our current inventory. We carry a wide range of dairy, bakery, frui",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.359
44,presearch,not_in_store,Can I buy phone chargers here?,,phone charger,none,[],"I'm sorry, but we do not carry phone chargers in-store.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.531
44,semantic,not_in_store,Can I buy phone chargers here?,,phone charger,none,[],We don't carry phone chargers.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.663
44,llm_only,not_in_store,Can I buy phone chargers here?,,,none,[],"I'm sorry, but we don't sell phone chargers in our store. Is there anything else I can help you find?",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.849
45,presearch,not_in_store,Do you carry fresh flowers?,,flowers,none,[],"I'm sorry, but we do not carry fresh flowers today.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.354
45,semantic,not_in_store,Do you carry fresh flowers?,,fresh flowers,none,[],"I'm sorry, but we currently do not carry fresh flowers in the store.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.75
45,llm_only,not_in_store,Do you carry fresh flowers?,,,none,[],"I'm sorry, but we don't carry fresh flowers in the store today. Is there anything else I can help you find?",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.928
46,presearch,not_in_store,Do you carry sushi nori sheets?,,sushi nori sheets,none,[],"I'm sorry, we do not carry sushi nori sheets.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.419
46,semantic,not_in_store,Do you carry sushi nori sheets?,,sushi nori sheets,none,[],"I'm sorry, but we don't carry sushi nori sheets in our store.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.91
46,llm_only,not_in_store,Do you carry sushi nori sheets?,,,none,[],"I'm sorry, but we don't carry sushi nori sheets in our current inventory. Would you like me to help you find a similar p",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.928
47,presearch,not_in_store,Can I buy infant diapers here?,,infant diapers,none,[],"I'm sorry, but we do not carry infant diapers at this store.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.362
47,semantic,not_in_store,Can I buy infant diapers here?,,infant diapers,none,[],We do not carry infant diapers.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.68
47,llm_only,not_in_store,Can I buy infant diapers here?,,,move,[10],"Yes, we have infant diapers available in our baby care section. They're located in Aisle 10, near the health and beauty ",True,1,False,0,False,0,[],none,False,True,True,,,[10],[10],0,,1.068
48,presearch,not_in_store,Where is the pet shampoo section?,,pet shampoo,none,[],We don't carry pet shampoo.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.3
48,semantic,not_in_store,Where is the pet shampoo section?,,pet shampoo,move,[10],"We carry shampoo in Aisle 10, which may include pet shampoo. Please check there.",True,1,False,0,False,0,[],llm_extract,False,False,False,5,0.15,[10],[10],0,,1.748
48,llm_only,not_in_store,Where is the pet shampoo section?,,,none,[],"I'm sorry, but we don't have a dedicated pet shampoo section in our store. However, you can find pet supplies in Aisle 9",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.042
49,presearch,not_in_store,Can I get light bulbs?,,light bulb,none,[],"I'm sorry, but we don't carry light bulbs.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.358
49,semantic,not_in_store,Can I get light bulbs?,,light bulb,none,[],I couldn't find any light bulbs in our inventory. Could you please specify a different type or brand of light bulb you'r,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.93
49,llm_only,not_in_store,Can I get light bulbs?,,,none,[],"I'm sorry, but we don't carry light bulbs in our store. I can help you find other products if you'd like!",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.918
50,presearch,not_in_store,Do you sell office notebooks?,,notebook,none,[],We do not carry office notebooks.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[],[],0,,1.294
50,semantic,not_in_store,Do you sell office notebooks?,,office notebooks,none,[],"I'm sorry, but we don't carry office notebooks.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[],[],0,,1.667
50,llm_only,not_in_store,Do you sell office notebooks?,,,none,[],"I'm sorry, but we don't sell office notebooks in our store. We specialize in groceries and household items. Is there any",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.877
51,presearch,conversational,Hi there!,,there,none,[],"I'm sorry, but we don't carry the item you're looking for.",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.492
51,semantic,conversational,Hi there!,,there,none,[],Hi there! I couldn't find a match for your request in our inventory. Could you please provide a more specific product na,True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.252
51,llm_only,conversational,Hi there!,,,none,[],Hi there! How can I assist you today?,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.094
52,presearch,conversational,Thanks for your help today.,,thanks; help; today,none,[],Thank you! I'm glad I could help. Have a great day!,True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.339
52,semantic,conversational,Thanks for your help today.,,thanks; help; today,none,[],Thank you! I appreciate your help today as well. Have a great day!,True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,1.983
52,llm_only,conversational,Thanks for your help today.,,,none,[],"You're welcome! If you need any more help or have any other questions, feel free to ask. Have a great day!",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.848
53,presearch,conversational,What can you help me with in this store?,,can; what; help; this; store,move,[6],"We carry a variety of items, including can: Black Beans (Can) in Aisle 6.",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[6],[6],0,,1.507
53,semantic,conversational,What can you help me with in this store?,,can; what; help; this; store,move,[6],"We have Black Beans, Olive Oil, All-Purpose Flour, Cola, and Granulated Sugar in Aisle 6.",True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[6],[6],0,,3.648
53,llm_only,conversational,What can you help me with in this store?,,,none,[],Hi there! I can help you find any products you're looking for or answer questions about the store. Just let me know what,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.901
54,presearch,conversational,Can you explain how aisles are organized?,,plain; can; explain; how; aisles; organized,move,"[1, 2, 6]","Aisles are organized by product type, with plain yogurt in Aisle 1, plain bagels in Aisle 2, and canned black beans in A",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,"[1, 2, 6]","[1, 2, 6]",0,,1.746
54,semantic,conversational,Can you explain how aisles are organized?,,plain; can; explain; how; aisles; organized,move,[6],"All the items you mentioned are in Aisle 6: Olive Oil, Spaghetti Pasta, Granulated Sugar, All-Purpose Flour, and Iodized",True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[6],[6],0,,3.64
54,llm_only,conversational,Can you explain how aisles are organized?,,,none,[],"Sure! The aisles are organized by product categories. Dairy items are in Aisle 1, bakery products in Aisle 2, fruits in ",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,3.696
55,presearch,conversational,"Good morning, how are you?",,good; morning; how,none,[],"I'm sorry, but I couldn't find any products matching your request. We don't carry 'good', 'morning', or 'how' as items i",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.77
55,semantic,conversational,"Good morning, how are you?",,good; morning; how,none,[],"I'm sorry, but I couldn't find any matching products for your request. Could you please provide more specific details ab",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.363
55,llm_only,conversational,"Good morning, how are you?",,,none,[],Good morning! How can I assist you today? I can help you find any products you're looking for or answer any questions ab,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.931
56,presearch,conversational,I am just browsing right now.,,just; browsing; right; now,none,[],"I'm sorry, but we don't carry any of those items right now.",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.505
56,semantic,conversational,I am just browsing right now.,,just; browsing; right; now,none,[],"I'm sorry, but I couldn't find any matching products for your request. Would you like to try a more specific product nam",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,3.449
56,llm_only,conversational,I am just browsing right now.,,,none,[],"Sure, I can help you find what you're looking for or answer any questions you have about our store. If you need assistan",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.283
57,presearch,conversational,Could you repeat your last suggestion?,,could; repeat; last; suggestion,move,[9],"We do not carry 'could', 'repeat', or 'suggestion' as we only stock items listed in our FOUND section, which currently i",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[9],[9],0,,1.737
57,semantic,conversational,Could you repeat your last suggestion?,,could; repeat; last; suggestion,none,[],"I'm sorry, but I couldn't find any matching products for your request. Could you please provide a more specific product ",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.333
57,llm_only,conversational,Could you repeat your last suggestion?,,,none,[],Of course! I'd be happy to help you with that. Could you please let me know which item you'd like to purchase or if ther,True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.976
58,presearch,conversational,Do you remember what I asked earlier?,,remember; what; asked; earlier,none,[],"I'm sorry, but I don't have any information about what you asked earlier. The system didn't find any matching products f",True,1,True,1,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.443
58,semantic,conversational,Do you remember what I asked earlier?,,remember; what; asked; earlier,none,[],I couldn't find a match for your request in our current inventory. Could you please provide a more specific product name,True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.572
58,llm_only,conversational,Do you remember what I asked earlier?,,,none,[],"I apologize, but I don't recall any specific request from earlier. How can I assist you today?",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,0.858
59,presearch,conversational,"That's all for now, thank you!",,all,none,[],Thank you! Is there anything else I can help you with today?,True,1,True,1,False,0,[],deterministic_terms,True,False,False,,,[],[],0,,12.903
59,semantic,conversational,"That's all for now, thank you!",,all; that; now; thank,none,[],"You're welcome! If you need anything else, feel free to ask.",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.305
59,llm_only,conversational,"That's all for now, thank you!",,,none,[],"You're welcome! If you need any help in the future, feel free to ask. Have a great day!",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,3.475
60,presearch,conversational,Can you assist me when I am ready?,,can; assist; when; ready,move,[6],"We don't carry 'assist', 'when', or 'ready' as items, but we do have Black Beans (Can) in Aisle 6 for $1.60.",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[6],[6],0,,1.678
60,semantic,conversational,Can you assist me when I am ready?,,can; assist; when; ready,none,[],"I'm sorry, but I couldn't find any matching products for your request. Could you please provide a more specific product ",True,1,True,1,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.388
60,llm_only,conversational,Can you assist me when I am ready?,,,none,[],"Of course! I'm here to help. Feel free to ask for assistance when you're ready to shop. Just let me know what you need, ",True,1,True,1,False,0,[],none,False,True,True,,,[],[],0,,1.075
61,presearch,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,milk; eggs; bread,move,"[1, 2]","I can help you find milk, eggs, and bread. The milk is in Aisle 1, eggs are also in Aisle 1, and bread is in Aisle 2.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[1, 2]","[1, 2]",0,,1.798
61,semantic,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,milk; eggs; bread,move,"[1, 2]","We have milk, eggs, and bread available! Milk and large eggs are in Aisle 1, and both wheat and white bread are in Aisle",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 2]","[1, 2]",0,,3.222
61,llm_only,custom,"I need milk, eggs, and bread for tomorrow morning.",milk_1l; eggs_large; bread_white,,move,"[1, 2]","I can help you find those items. Milk is in Aisle 1, eggs are also in Aisle 1, and bread is in Aisle 2. Let me know if y",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2]","[1, 2]",0,,1.031
62,presearch,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,chicken nuggets; sparkling water,move,"[7, 4]",I found chicken nuggets in Aisle 7 and sparkling water in Aisle 4.,True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[7, 4]","[7, 4]",0,,1.425
62,semantic,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,chicken nuggets; sparkling water,move,"[7, 4]",I found chicken nuggets in Aisle 7 and sparkling water in Aisle 4.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[7, 4]","[7, 4]",0,,2.252
62,llm_only,custom,Find me chicken nuggets and sparkling water.,frozen_nuggets; sparkling_water,,move,"[7, 4]",I found both chicken nuggets and sparkling water for you. The chicken nuggets are in Aisle 7 and the sparkling water is ,True,1,True,1,False,0,[],none,False,True,True,,,"[7, 4]","[7, 4]",0,,1.049
63,presearch,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,olive oil; pasta; tomato sauce,move,[6],"I've added olive oil, pasta, and tomato sauce to your list. You can find these items in Aisle 6.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,[6],[6],0,,1.499
63,semantic,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,olive oil; pasta; tomato sauce,move,[6],"I found Olive Oil (1L), Spaghetti Pasta, and Tomato Sauce all in Aisle 6. You can find them there!",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[6],[6],0,,2.942
63,llm_only,custom,"Add olive oil, pasta, and tomato sauce to my list.",olive_oil; pasta_spaghetti; tomato_sauce,,move,[6],"I've added olive oil, spaghetti pasta, and tomato sauce to your list. You can find these items in the pantry aisle, whic",True,1,True,1,False,0,[],none,False,True,True,,,[6],[6],0,,0.963
64,presearch,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,paper towels; trash bags,move,[9],You can find paper towels and trash bags in Aisle 9.,True,1,True,1,False,0,[],llm_extract,False,False,False,,,[9],[9],0,,1.405
64,semantic,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,paper towel; trash bag,move,[9],You can find paper towels in Aisle 9 and trash bags in Aisle 9.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[9],[9],0,,1.943
64,llm_only,custom,Where can I pick up paper towels and trash bags?,paper_towels; trash_bags,,move,[9],You can find paper towels in Aisle 9 and trash bags in Aisle 9 as well.,True,1,True,1,False,0,[],none,False,True,True,,,[9],[9],0,,0.804
65,presearch,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,toothpaste; shampoo; body wash,move,[10],"I found toothpaste, shampoo, and body wash for you in Aisle 10.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,[10],[10],0,,1.455
65,semantic,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,toothpaste; shampoo; body wash,move,[10],"Sure, I can help you find those items! We carry toothpaste, shampoo, and body wash in Aisle 10.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[10],[10],0,,2.426
65,llm_only,custom,"I need toothpaste, shampoo, and body wash.",toothpaste; shampoo; body_wash,,move,[10],"I can help you find toothpaste, shampoo, and body wash. They are all in the health and beauty aisle, which is aisle 10.",True,1,True,1,False,0,[],none,False,True,True,,,[10],[10],0,,1.069
66,presearch,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,salmon fillet; lemon,move,"[8, 3]","Yes, we have salmon fillet in Aisle 8 and lemon in Aisle 3.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[8, 3]","[8, 3]",0,,1.777
66,semantic,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,salmon; lemon,move,"[8, 3]","Yes, we have salmon fillet in Aisle 8 and lemon in Aisle 3.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[8, 3]","[8, 3]",0,,2.0
66,llm_only,custom,Can you locate salmon fillet and lemon?,salmon_fillet; lemon,,move,"[8, 3]","I can help you find the salmon fillet and lemon. The salmon fillet is in the meat & seafood aisle, specifically in aisle",True,1,True,1,False,0,[],none,False,True,True,,,"[8, 3]","[8, 3]",0,,1.101
67,presearch,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,frozen berries; plain yogurt,move,[1],"We carry plain yogurt in Aisle 1, but we do not have frozen berries in stock.",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[1],[1],0,,1.542
67,semantic,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,frozen berries; plain yogurt,move,"[7, 1]",I found frozen mixed berries in Aisle 7 and plain yogurt in Aisle 1.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[7, 1]","[7, 1]",0,,1.957
67,llm_only,custom,I want frozen berries and plain yogurt.,frozen_berries; yogurt,,move,"[7, 1]","Sure, I can help you find those items. The frozen berries are in Aisle 7 and the plain yogurt is in Aisle 1. Let me know",True,1,True,1,False,0,[],none,False,True,True,,,"[7, 1]","[7, 1]",0,,1.066
68,presearch,custom,Help me find russet potatoes and yellow onions.,potato_russet; onion_yellow,russet potato; yellow onion,move,[3],We have russet potatoes in Aisle 3 and yellow onions in Aisle 3.,True,1,True,1,False,0,[],llm_extract,False,False,False,,,[3],[3],0,,1.45
